"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_symbol"
299567.038126738	-0.233691757024862	0.0661401060314958	-3.53328367682958	0.000410431820272035	0.00285292915333769	"JADE1"
157659.69406375	0.37108026241611	0.105594501153469	3.51420062941337	0.000441079536211448	0.00305189254272878	"SLC2A9"
73053.7662107084	0.66292184702791	0.189726868382014	3.49408522198933	0.000475689143558418	0.00327418905724927	"PRKN"
838123.407325909	-0.0831618284793467	0.0239161550859221	-3.47722400112293	0.000506634356801455	0.00347811296726966	"PARP1"
872131.770284517	0.125447668250196	0.0365475396232338	3.43245180232179	0.000598150188666989	0.00407282392980091	"SOX4"
298411.411039616	0.253380676324358	0.0743251486563793	3.40908401671404	0.000651814019805174	0.00441921530943714	"WWOX"
500455.293103983	-0.231071385513893	0.0679895033694669	-3.39863323104759	0.000677234686553284	0.00457881798967544	"ME2"
488177.195884051	0.769843404910268	0.226564086153613	3.39790572274683	0.000679038163736941	0.00459003124257878	"NOTUM"
872776.087205342	0.128405740558712	0.0380180876268466	3.3774907833091	0.000731504044906181	0.00491425441753013	"TGFBR2"
74350.8629488519	1.18526774405856	0.354512053655265	3.34337783959003	0.000827651251041358	0.00551826961648486	"RGN"
1067519.12011158	-0.0954048280791592	0.0288575865460636	-3.30605707192008	0.000946188132733644	0.00626216736175013	"PSMB6"
283043.40254507	0.498353045342049	0.15092211296609	3.3020545203606	0.00095979412415707	0.00634425919813385	"FUZ"
818122.310789389	0.114001439378937	0.0346327310236577	3.29172537103882	0.000995747970599374	0.0065668344605535	"SRC"
391167.271660531	-0.213136742362121	0.064789386569831	-3.28968606814018	0.00100299217384056	0.00661323161352352	"SMAD4"
756479.90176732	0.390665553483947	0.119747423754193	3.26241301262457	0.00110468069962393	0.00723101102160281	"CFTR"
123854.800532524	2.27310879332783	0.698096828665321	3.25615115266136	0.00112933612716917	0.00738171768340838	"WIF1"
1318464.68722327	-0.0907246971590802	0.0279857113677682	-3.24182208437874	0.00118768143102989	0.00773270197916945	"PKM"
463847.062368092	0.599338408003805	0.185787232315441	3.22593969743955	0.00125559808508475	0.00813812621698126	"PTPRO"
421203.387165744	0.378488021049357	0.11739836292008	3.22396336401229	0.00126429573263012	0.00818779535416954	"SEMA5A"
586399.332229954	0.434705264120169	0.13502524675217	3.21943691699405	0.00128442617761262	0.00830627075889927	"APCDD1"
989036.049375211	0.278794855043789	0.0868699073048917	3.2093375449946	0.00133041204852509	0.00858612031805979	"ASCL2"
1550871.73721236	-0.0741613832751581	0.0231152502434977	-3.2083314043299	0.00133507559807056	0.00861446170493379	"ENO1"
254498.428115486	0.362678656499789	0.113654237778927	3.19107024592648	0.00141746812342748	0.00909419974143077	"WDR35"
224042.7951	0.68953781865219	0.217942993080904	3.16384486101015	0.00155699767036967	0.00989912856209731	"SLC2A12"
508827.822372588	-0.125237984637375	0.0402385388815768	-3.11238897132806	0.00185579805384922	0.0115848339867851	"DVL2"
1028380.22520604	0.286358410942869	0.0929075460493441	3.0821867880439	0.00205485851495097	0.0127047315564104	"NOX1"
402991.204815887	0.198148465072821	0.0644357752198249	3.07513123566576	0.00210409947183445	0.012971183309428	"ASPSCR1"
619667.513857745	-0.225042551208263	0.0738619271999511	-3.04680042532673	0.00231291219954106	0.0141019499445155	"ICAM1"
326042.846961512	0.423590141865799	0.139634070248202	3.03357297479662	0.00241676252525586	0.0146842324073404	"SESN3"
83048.5704024934	-0.611591182382927	0.203253361936128	-3.00900893622177	0.00262101406518147	0.0158190139786077	"TLE6"
388768.29548369	-0.297282358454281	0.0988642140514536	-3.00697639996977	0.00263860246818238	0.0159160661740504	"NR4A2"
38485.960190056	-0.678559322460889	0.226002570496446	-3.00244072875074	0.00267824121563302	0.0161275149047875	"ALPK2"
532726.855205025	-0.158114915447323	0.0528448187584109	-2.99206089002164	0.0027710098786058	0.0166197603289291	"RNF138"
672060.326404202	0.0771767919578918	0.0259007159908668	2.97971654471275	0.00288515225166185	0.0172292890592451	"MAPK14"
62860.8239213767	-0.724318559794356	0.243697572691651	-2.97220260257098	0.00295671502140742	0.017606829228475	"WNT10B"
244714.212520777	0.986498840503507	0.332606472184757	2.96596405362648	0.00301735754218213	0.0179476938757412	"FOLR1"
66185.3402916499	-0.561404569392368	0.190214454051596	-2.95142959661776	0.00316306645729248	0.0187299439257143	"GLS2"
1024456.72166602	0.124523994377634	0.0422435453409417	2.94776381510166	0.00320081509638129	0.0189393024820827	"FERMT1"
821855.893664927	0.219318053271736	0.0744064190328082	2.94756898830235	0.00320283278176922	0.0189441605709653	"FGFR4"
548862.169085462	0.385535520033261	0.131284421512661	2.93664332440297	0.00331785464152751	0.0195587253137301	"CPE"
339159.80734515	0.523669651155605	0.179960723823086	2.9099107851467	0.00361531939375311	0.0211273980518662	"VANGL2"
1021924.39348826	0.159727669537765	0.0549929645137931	2.90451098517707	0.0036782729545573	0.0214596422124919	"VIL1"
158037.778062585	-0.520769670523149	0.180533657906628	-2.88461263435149	0.00391895541391869	0.0226394430389505	"KREMEN2"
210305.887385922	0.175044738936053	0.0608070182288793	2.87869301989419	0.00399326830253074	0.0230216425700525	"MLYCD"
646855.995608204	-0.0969073050817944	0.0337101229012273	-2.87472417011765	0.00404380596526233	0.0232579444999339	"MBD2"
23820.8468530671	0.597990285665494	0.208073878827887	2.87393251394201	0.00405395576833885	0.0233036215572158	"ZBTB20"
1298389.11165129	-0.0684991383277253	0.0239728014655708	-2.85736894063475	0.00427169000598149	0.0244222190266136	"EZR"
519649.563821545	-0.120354066073838	0.0422597781119459	-2.84795783250496	0.0044000754185862	0.0250702155665424	"PGM3"
125216.583654717	1.34041749842995	0.47215041376541	2.83896287994347	0.00452604217156492	0.0257185117078407	"FGF19"
322058.401730447	-0.130476439243311	0.0462714533192113	-2.81980421801748	0.0048052957805852	0.0271639484029439	"PSMD9"
20732.4904533867	0.944884010879582	0.336389470149637	2.80889889466299	0.00497112557523517	0.0280013837329828	"COL4A3"
602921.091821061	-0.139368827023539	0.0497436964544048	-2.80173845044437	0.00508280630751263	0.0285542607005793	"SORD"
176403.621596062	0.450822088163246	0.161585514189651	2.78999073910871	0.00527095492153482	0.0295169746596454	"PLCB1"
139762.841124379	-0.482655726713388	0.173218876184156	-2.7863922070494	0.00532983411268347	0.0298097876127511	"NFATC1"
1588818.51121179	-0.0691399912655653	0.024864217194043	-2.78070251421911	0.00542414167085306	0.0302890958699382	"PFN1"
358959.135391575	-0.550563191213859	0.198168568638005	-2.77825689007006	0.00546513921889779	0.0304535793644389	"FFAR4"
284332.22359255	0.487337029010855	0.176168164830906	2.76631722580877	0.00566933553394086	0.0314530404197714	"LPL"
63520.4247886185	1.09592974882226	0.397198809160057	2.75914661259884	0.00579525285163969	0.0320337457731522	"WNT6"
194917.137387165	-0.192436898593875	0.0698640311480032	-2.75444882626666	0.00587910830866607	0.0324689215539831	"ZNF236"
562052.112030602	0.124294674089798	0.0451398675020747	2.75354539053721	0.00589535946080558	0.032547318439063	"UBR5"
741503.967016772	0.183885194701628	0.0668062178427904	2.75251616749731	0.00591392262447229	0.0326327323346186	"CEBPA"
344907.158412098	-0.128786429012885	0.0468244598836183	-2.75040928038427	0.00595208702421869	0.0327975947373498	"PSMC1"
366516.369948822	0.349301553396475	0.127004638431766	2.75030548261542	0.0059539729527008	0.0328022779934597	"PDK4"
49857.6775589286	-0.757536663247313	0.275873059222642	-2.74596100605803	0.00603339342688586	0.0331820918329095	"SLC16A7"
604930.707174023	0.155633421085328	0.0569624151302811	2.73221247254654	0.00629105557446117	0.034461488165846	"NDRG2"
881462.916870208	0.085408536713225	0.0312944957568527	2.72918718284581	0.00634906540393335	0.0347431919839851	"UBAC2"
982291.72989604	-0.068284671395695	0.0250526210261014	-2.7256497962649	0.00641750487190391	0.0350242844275006	"AP2B1"
438112.343837546	0.115384686863189	0.0425634758824135	2.71088496583203	0.00671039021488544	0.0363809229945291	"NLK"
622286.496408162	-0.10341065074338	0.038237911615054	-2.70440111333559	0.00684276331567481	0.0370098346602145	"LEO1"
663080.35597404	-0.0596751346377008	0.0221878824803214	-2.68953716924664	0.00715511783551833	0.0384496505275257	"TRA2B"
599051.683171663	0.0856449328254659	0.0321291966370885	2.66564190175241	0.00768414948656423	0.0409657418830774	"SMURF1"
126984.064119028	1.0259525683447	0.384992020747562	2.66486709608305	0.00770187544736163	0.0410464198643939	"DRD2"
499742.072605422	0.0875966789090714	0.0329095155726273	2.66174318840264	0.00777371634676114	0.0413666230203615	"RNF146"
957264.384863019	0.0959180097888612	0.0360626086354861	2.6597634896128	0.00781955398092823	0.0415895713327985	"SRI"
1451536.97219373	0.106264789310401	0.0399733507918274	2.65839083302787	0.00785147825628245	0.0417523521246918	"CD24"
150876.921225015	1.11553819063144	0.421695874859947	2.64536187602484	0.00816035948681153	0.0432423936521216	"PKLR"
791224.294258878	-0.0709559649451491	0.0268357767432361	-2.64408090826115	0.00819130736908891	0.0433991254886367	"PIH1D1"
276859.233592564	-0.351441956259995	0.133868948497132	-2.62526866913819	0.0086580619467192	0.045529240550909	"FZD2"
267791.300564899	0.146312825265837	0.056031068964966	2.6112802766144	0.00902039322891105	0.0472540851114794	"C12orf66"
30881.4779832588	0.791570660120628	0.303128877564048	2.61133372208452	0.00901898348451353	0.0472540851114794	"PDE6A"
852928.254611224	0.0940318261558482	0.0361107612024248	2.60398349480194	0.00921471942504567	0.0481605226866616	"PGLS"
27102.378351404	1.22941562043351	0.47281537152244	2.6002023083024	0.00931688159775177	0.0485821978175258	"DRD1"
475429.117456948	0.173467457072985	0.0667830535997912	2.59747717006949	0.00939113628223071	0.0488728068652184	"KANK1"
309298.435847995	-0.146395848417975	0.0563688754773811	-2.59710429165326	0.00940133744300265	0.0489017818499014	"CSNK1G1"
692978.326164912	-0.0890040279037694	0.0343283753974044	-2.59272473204482	0.00952189484684806	0.0494152162991155	"AKT1"
265152.070685336	-0.182525824286026	0.0704743780917205	-2.58996005680921	0.0095987068728506	0.049773052245037	"SMAD2"
45670.9089954375	1.07345047404319	0.414480384603022	2.58987038692147	0.00960120742916803	0.0497778663209953	"PRKAA2"
457401.956917526	-0.336477099260707	0.130314608174986	-2.582036687774	0.00982191430124946	0.0507890659164071	"ANO1"
244060.726640607	-0.185779318934307	0.0723066459637629	-2.569325633323	0.0101896657059004	0.0524508528012062	"TNRC6B"
439729.360692792	0.118668807584517	0.0462241226533416	2.56724845757431	0.0102509133212989	0.0527575451201181	"ITFG2"
721412.460378349	0.119746234490126	0.0466825754597114	2.56511628398632	0.0103141232208607	0.0529967168807027	"WLS"
735292.177662136	-0.136289308541419	0.0532645330949055	-2.55872530223032	0.0105056719459637	0.0537541346401264	"GSKIP"
630255.836517751	-0.11280257333995	0.0441090726124131	-2.55735536158621	0.0105471409643459	0.0539227478141642	"ARRB2"
901490.78757812	-0.0647806241030515	0.0254113529835646	-2.54927882608021	0.0107945957406789	0.0550190744271373	"PSMB2"
70150.1007653147	-0.347070187387366	0.136208536568163	-2.5480795560393	0.0108317766157719	0.0551908128755344	"DISC1"
524665.801796506	0.367003515225873	0.144542431897225	2.53907112540368	0.0111147224668758	0.0563784592672576	"NKD2"
583138.278678747	0.13460922186661	0.0532621684357916	2.52729518567918	0.0114944846486284	0.0580135327061114	"FOXO3"
465678.071020053	-0.110342675555686	0.0436967628716335	-2.52519107376068	0.0115635398517916	0.0582908452137282	"PRPSAP2"
599145.736101317	0.0949118314163164	0.0375981058817918	2.52437800230465	0.0115903226362761	0.0583850015864978	"XIAP"
853200.104468959	-0.102527842534292	0.0406678334674953	-2.52110412068643	0.0116987229963206	0.0588598391084544	"PLCB3"
489151.452237082	-0.125152377788126	0.0497486038935694	-2.51569628076142	0.0118797507562453	0.0596093043782195	"TLE3"
773481.38391234	-0.0850634543545552	0.0338809941286398	-2.51065402719841	0.0120507737473277	0.0603720883525142	"PSMA4"
264783.179371478	-0.252360225673877	0.100775980387394	-2.50417038567897	0.0122738910191707	0.0612862225909136	"CELSR2"
484897.654508166	-0.162317930748996	0.0648691042345604	-2.50223789374476	0.012341096821698	0.0616023660048246	"UPP1"
771302.298249928	-0.122344510632886	0.0489219483647517	-2.50081026456084	0.0123909542834153	0.0618025196158624	"HIF1A"
991293.637576146	-0.0906263766320023	0.0363444329256527	-2.49354218340373	0.0126475555070227	0.0628250552970432	"PIM3"
463706.563917822	-0.0837506579910143	0.0336032968983558	-2.49233455408693	0.0126906438537716	0.0629995556127493	"SIN3A"
255618.048787146	-0.199561620994218	0.0801246890563743	-2.49063832065307	0.0127513850639068	0.0632118919513727	"TMEM237"
556360.012045309	0.2905074016143	0.116838435953296	2.48640269140906	0.0129041854727552	0.0637497769446676	"MLXIPL"
785715.463433077	-0.105341604725586	0.0425499174950762	-2.47571819000062	0.0132968486618572	0.0654242148145645	"BIRC5"
655079.67347693	0.0591906539874552	0.0239142121968732	2.47512456192031	0.013318971405959	0.065510412109656	"KBTBD2"
583259.949539743	0.207932555513211	0.0843447913632748	2.46526847897034	0.0136910622298077	0.0670190178811604	"WNK2"
381443.773757254	0.358564346729343	0.14607946561185	2.45458418969091	0.0141047632491926	0.0687265333942656	"FRZB"
522571.65854264	-0.284542385097167	0.116122056159176	-2.45037329262519	0.0142708179651213	0.0693222826651843	"PYGL"
981072.042931264	-0.0555637224824614	0.0227118319979527	-2.4464658988086	0.0144264443948388	0.0699494766354344	"PSMD2"
535513.253195734	0.123769845846566	0.0506051257718979	2.44579662551294	0.0144532502986551	0.0700472693947678	"ZBTB33"
1031613.71144612	-0.0793902976312604	0.032577169392491	-2.43699189069385	0.0148100114848436	0.0714509210154991	"PSME2"
685351.604868564	-0.182215506213521	0.0747811954114723	-2.43664874853775	0.0148240711046764	0.0714833596278198	"TGFB1"
703519.596547514	-0.0647704347275015	0.0265955285999029	-2.43538813241479	0.0148758235622216	0.0716708522483915	"MAX"
699079.929490565	-0.150825637352693	0.0620399799759427	-2.43110390124528	0.0150528972060046	0.0723773472037234	"SLC16A3"
446906.905219443	0.242650778968375	0.100109898869337	2.42384401251949	0.0153572003129301	0.0735723522935381	"HNF1B"
581472.512379598	-0.209475022251264	0.0865746396810781	-2.41958872740244	0.0155380695414341	0.0741918802323763	"ME1"
20011.0845509217	2.63375595763614	1.09196499394876	2.41194174926063	0.0158678164516068	0.0755063671350809	"NEUROD1"
594106.264922104	0.10842444030483	0.0449543664511005	2.41187784111626	0.0158705979813014	0.0755063671350809	"TSC2"
95999.5975907836	0.320075987683174	0.133576209724005	2.39620504537833	0.0165658202915265	0.0782963131915679	"WNT2B"
709369.671081192	-0.0988264610891641	0.0414944860098303	-2.38167695499955	0.0172340084529918	0.0809709416291182	"MYBBP1A"
471430.54322674	0.247247281446128	0.103969553735869	2.3780738933847	0.0174033380111538	0.081609077030384	"SHH"
1048462.9309771	-0.0727475046922031	0.0305996309275966	-2.37739810863519	0.017435259170686	0.0817103575876642	"PGD"
1273201.49121525	-0.0621382247804515	0.0262531061307009	-2.36689039655333	0.0179382442503367	0.0836836141821366	"PSME1"
1017834.82377068	0.0747358160472216	0.0318493821470616	2.34653895959852	0.0189486851010225	0.0875716344575353	"KIF5B"
887518.699559915	-0.111382772301615	0.0474720794759641	-2.34627961385197	0.0189618763346497	0.0875978245275075	"PFKP"
389527.679815028	0.0806122570969069	0.0343793133798359	2.34478961828794	0.0190378184316207	0.0878681351577224	"RRP8"
249875.960638688	-0.254804148542854	0.109003902696524	-2.33756904330527	0.0194096153989978	0.0892196003127754	"PLCB2"
67099.2516490015	-0.332679387616691	0.143744959137214	-2.31437254992104	0.0206472952808308	0.0940219564478161	"APC2"
1359260.55376843	-0.130501741210856	0.0565329220711462	-2.30842023425962	0.0209757746480816	0.0951755484247005	"COL1A1"
870659.886822295	-0.061215440287916	0.026583615824948	-2.30275071273288	0.0212928730830187	0.0963657729494766	"PSMC5"
7148.9376619395	1.25198916611154	0.544088437108978	2.30107659108509	0.0213873022347583	0.0967378233367023	"CTNND2"
540053.063561275	0.109623325228781	0.0476744428367391	2.29941492141158	0.0214813894406761	0.0970801816258475	"TAZ"
346245.509199349	-0.110214853168533	0.048424798488481	-2.2760002438575	0.022845995018978	0.101952064029722	"AGO1"
335126.43983664	-0.0823503536303168	0.0362869391415881	-2.26942132840121	0.0232427163855028	0.103489085388524	"C12orf43"
527674.520371722	0.259256450837914	0.114351005777824	2.26719869295798	0.0233780906477612	0.103989478236782	"PDX1"
210125.983485316	0.261542306545433	0.115594155069355	2.26259110063577	0.0236609072334404	0.105070356917979	"ACACB"
1261287.10433813	-0.0427581802979017	0.0189057086599886	-2.26165445934294	0.0237187604726761	0.105297727718154	"ATF4"
96916.9177912447	0.500008419033146	0.221475598752692	2.25762306027886	0.0239691697083885	0.106186071261648	"ADCY5"
1066502.66808391	-0.0462884864822315	0.0205246959439939	-2.25525808560282	0.0241171338805291	0.106707195769328	"CALM1"
508574.895759665	-0.0862190121814853	0.0383521043615212	-2.24809077928952	0.0245704019242815	0.108293019471004	"EIF2B2"
737774.894900692	0.147224801142325	0.0655972479435532	2.24437466140368	0.0248083054129099	0.109094523053271	"WFS1"
527138.400403378	0.104471084820828	0.0466223448144171	2.2407943066073	0.0250394019182002	0.109877724780216	"CALCOCO1"
603988.945445077	-0.0673420215561726	0.030094873877195	-2.2376575436391	0.0252433959151033	0.110639036747508	"MESD"
1054386.10924374	0.0508008814352047	0.0227073937704631	2.23719560019629	0.0252735588037523	0.110755905722409	"ATP6AP2"
371358.597186361	-0.201442306646738	0.0901531122155847	-2.23444650657234	0.0254537085737118	0.111421999289488	"PER1"
26516.3065939923	-0.903760904825459	0.404892108295755	-2.23210303759564	0.0256081537265111	0.111963973451181	"WNT8B"
107750.545449233	0.387943797874203	0.173962289325958	2.23004537004742	0.025744431010064	0.112461392748434	"TMEM170B"
1850308.70991717	-0.053342745765167	0.0240141944204741	-2.22130065373702	0.0263306046228732	0.114610888585291	"GAPDH"
192860.813117239	-0.311569245909091	0.14038006241735	-2.21946935016168	0.0264548101594713	0.114983741566055	"BCL2"
1352542.45471934	0.0471759940654704	0.0213512290629172	2.20952123769801	0.02713840687876	0.117320622418801	"APP"
1603251.74913174	0.0730339933504334	0.0331061311858534	2.20605642321751	0.0273800493385002	0.118075064308852	"PRDX5"
769268.731496485	0.157555471785543	0.0717438682219039	2.19608275508959	0.0280860206675514	0.120544880896843	"HKDC1"
1310583.85028906	-0.0501629960736321	0.0228561112621556	-2.19473013139774	0.0281829619707618	0.12081640046252	"LDHA"
960852.865335217	-0.0522858850792332	0.0239306467693626	-2.18489226735704	0.0288967466200592	0.123189550489338	"SMARCB1"
122656.508461879	-0.441291150307126	0.202655195297777	-2.17754669283806	0.0294398019382956	0.125024892062302	"NR4A3"
265441.602262059	0.365808746572185	0.168246866640221	2.17423809356539	0.0296872589051696	0.125915337100533	"C1QTNF12"
658782.646021156	0.0986341018845039	0.0454291141267938	2.1711649848424	0.0299187031644248	0.126795071555617	"AXIN1"
158435.687822838	0.748570622608402	0.345176844513313	2.16865828199994	0.0301086368389698	0.127429442533814	"FZD10"
512536.941542429	0.203891899182565	0.0941736758279345	2.16506255479607	0.030382895075981	0.128281534057302	"PLEKHA4"
839779.443842867	-0.0502036017419104	0.0232010502121576	-2.16385039827219	0.0304758327648976	0.128605333466905	"PPP2CA"
739908.09773958	-0.0783126707703121	0.0362534435559422	-2.16014433634336	0.0307614976973293	0.129500138291828	"ARPP19"
548950.257181534	0.0714974088359254	0.0331571031987125	2.15632253539874	0.0310584887859402	0.13047285019775	"RYK"
188407.719088116	0.202333370580293	0.0939716682430348	2.15313162321443	0.03130833557988	0.131313355561023	"NUDT13"
435599.934154037	-0.147130565387474	0.0684331177438476	-2.14999068050939	0.0315559519620491	0.132194304183964	"DEPDC1B"
15168.952287646	1.07666678994222	0.500856601505956	2.14965079167358	0.031582847561304	0.132271973476985	"SLC2A14"
890239.227443037	-0.0583181818981487	0.0271967359023395	-2.14430812975362	0.0320082058442781	0.133729213982032	"PSMA3"
1371353.18621723	0.06232620895474	0.0291817241614616	2.13579597318825	0.032696047505787	0.136034462040503	"PSMA7"
768069.285193586	-0.1361186484955	0.0639957294301011	-2.12699581218422	0.0334204311517794	0.138536695267514	"KLF4"
79293.7882566766	0.806766771904958	0.379587570253305	2.12537721234283	0.033555150168029	0.138951499427169	"TH"
570496.377795366	-0.112145653428763	0.0528848774198007	-2.12056184868407	0.0339586915619095	0.140347225196864	"VRK1"
120310.377174175	-0.507573340612872	0.239432863803576	-2.1198983821589	0.0340146158759113	0.140497862800791	"MAPK8IP2"
743487.542890563	-0.0483017187842452	0.0228084702563548	-2.11770970351629	0.034199660561386	0.141103681612537	"PSMD11"
755084.630644181	0.111028404592022	0.0524384504639775	2.11730902819664	0.034233629180666	0.141207030630308	"NUDT14"
1408226.15947517	-0.0327737423555543	0.0155023994142287	-2.11410772486441	0.0345060675610982	0.142034385151728	"RHOA"
287009.061373241	-0.279369437560784	0.132234126565445	-2.11268788789192	0.0346274906598635	0.142386442762675	"GPR68"
161104.016634963	-0.311587706715395	0.147597588641664	-2.11106231194512	0.0347669563009211	0.142848607630387	"PPM1N"
681802.387956902	0.0847821532166378	0.0403022226881653	2.10365948976641	0.0354081605857412	0.144825368875564	"BRAT1"
1267870.50788082	0.0589743227284998	0.0280527749228934	2.10226342636684	0.0355302064823477	0.145193262473424	"JUP"
548760.670267079	-0.102707739217229	0.0490581256997714	-2.09359280959459	0.0362962686410772	0.147694699616217	"NDUFA9"
145634.179452484	0.581178997802293	0.28028321124355	2.07354195502378	0.0381218707823895	0.153583747641178	"BRSK2"
654260.314251686	0.132287927449097	0.0638139100848163	2.0730265121393	0.0381698122781033	0.153718213730515	"SLC2A8"
368887.810491295	0.311439408364996	0.150241972695492	2.07291879078436	0.0381798379469447	0.153739034602081	"NUDT12"
752878.730210876	0.0649078778022089	0.0314858187840636	2.06149562910721	0.039255780036633	0.157371044254226	"VPS35"
432483.657356705	0.0902737006602323	0.0438115046053663	2.06050217798672	0.0393505578553572	0.157597200697697	"CRY2"
301717.263024383	0.282401240440191	0.137105824507495	2.05973190019184	0.0394241780110335	0.157742978436602	"DACT1"
